storyType,storyPriority,storyTitle,storyPoints,userPreviousSuccessRate,userAverageSpentHours,completed,userSkills,skills,tags
1,3,Optimize database queries,12,1.0,13.903786,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization']"
1,2,Fix styling issues on dashboard,5,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['styling', 'frontend', 'UI']"
0,1,Create API endpoint for user data,7,1.0,13.903786,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'API']"
1,0,Resolve logout session bug,11,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['bug', 'critical', 'sessions']"
2,4,Refactor authentication module,4,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['refactoring', 'authentication', 'security']"
3,2,Resolve logout session bug,7,1.0,13.903786,False,[],"['Backend', 'Python']","['sessions', 'bug', 'critical']"
0,2,Create API endpoint for user data,6,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'SQL Server', 'Node.js']","['API', 'user-data']"
3,3,Enhance user profile settings,1,1.0,14.601895,True,[],"['Frontent', 'JavaScript']","['profile', 'UX', 'enhancements']"
4,3,Resolve logout session bug,6,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['bug', 'critical']"
4,1,Set up CI/CD pipeline,3,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['CI/CD', 'deployment', 'automation']"
5,1,Add unit tests for services,4,1.0,14.335423,True,['.NET'],"['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
3,0,Create API endpoint for user data,3,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'API', 'user-data']"
0,3,Implement login functionality,1,1.0,14.335423,True,['.NET'],"['C#', 'Backend', '.NET']","['backend', 'login']"
2,2,Resolve logout session bug,9,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['bug', 'critical', 'sessions']"
6,1,Refactor authentication module,1,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Java', 'Backend']","['authentication', 'security']"
4,0,Design new landing page,7,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
4,1,Design new landing page,3,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'design']"
1,3,Set up CI/CD pipeline,12,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'automation']"
3,2,Enhance user profile settings,11,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'profile', 'UX']"
4,2,Refactor authentication module,8,1.0,14.601895,False,[],"['Java', 'Backend']","['authentication', 'refactoring']"
5,0,Set up CI/CD pipeline,8,1.0,14.335423,False,['.NET'],"['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
6,1,Refactor authentication module,7,1.0,14.601895,False,[],"['Java', 'Backend']","['authentication', 'security']"
2,0,Create API endpoint for user data,8,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['API', 'user-data']"
1,2,Implement login functionality,7,1.0,14.455538,False,[],"['C#', 'Backend', '.NET']","['authentication', 'backend', 'login']"
5,1,Set up CI/CD pipeline,12,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'CI/CD', 'automation']"
0,1,Design new landing page,2,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['frontend', 'responsive']"
0,2,Resolve logout session bug,4,1.0,14.339683,False,[],"['Backend', 'Python']","['critical', 'sessions']"
4,2,Refactor authentication module,8,1.0,14.335423,False,['.NET'],"['Java', 'Backend']","['refactoring', 'security', 'authentication']"
4,3,Add unit tests for services,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['QA', 'testing', 'unit-tests']"
0,1,Implement login functionality,3,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Backend', '.NET']","['login', 'authentication']"
0,4,Optimize database queries,10,1.0,14.339683,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
0,2,Enhance user profile settings,8,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['UX', 'profile', 'enhancements']"
5,4,Set up CI/CD pipeline,7,1.0,13.903786,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'automation', 'deployment']"
3,4,Add unit tests for services,8,1.0,14.339683,False,[],"['C#', 'Testing', 'Python']","['testing', 'QA']"
2,0,Refactor authentication module,12,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['refactoring', 'authentication']"
4,1,Resolve logout session bug,12,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['critical', 'bug', 'sessions']"
4,4,Resolve logout session bug,6,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['critical', 'bug']"
0,2,Fix styling issues on dashboard,7,1.0,14.455538,True,[],"['Frontent', 'JavaScript']","['UI', 'frontend']"
0,4,Implement login functionality,6,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Backend', '.NET']","['authentication', 'backend']"
0,4,Set up CI/CD pipeline,6,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Cloud engineering', 'Devops']","['automation', 'deployment']"
4,3,Implement login functionality,5,1.0,14.455538,False,[],"['C#', 'Backend', '.NET']","['login', 'authentication', 'backend']"
3,1,Enhance user profile settings,11,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['profile', 'enhancements', 'UX']"
1,3,Implement login functionality,13,1.0,14.601895,False,[],"['C#', 'Backend', '.NET']","['backend', 'login']"
3,1,Add unit tests for services,6,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'QA']"
3,4,Set up CI/CD pipeline,8,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['automation', 'CI/CD', 'deployment']"
3,3,Set up CI/CD pipeline,8,1.0,14.335423,False,['.NET'],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment', 'automation']"
3,1,Fix styling issues on dashboard,2,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['frontend', 'styling', 'UI']"
0,1,Fix styling issues on dashboard,7,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling', 'frontend']"
2,4,Resolve logout session bug,8,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['critical', 'sessions']"
3,4,Add unit tests for services,12,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
4,2,Fix styling issues on dashboard,1,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['frontend', 'UI']"
0,4,Refactor authentication module,1,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['authentication', 'security', 'refactoring']"
4,0,Enhance user profile settings,13,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
1,2,Optimize database queries,7,1.0,14.455538,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries', 'optimization']"
1,3,Design new landing page,2,1.0,14.339683,False,[],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive', 'design']"
6,4,Fix styling issues on dashboard,12,1.0,14.339683,True,[],"['Frontent', 'JavaScript']","['styling', 'frontend']"
6,1,Design new landing page,12,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'Vue.js', 'React']","['frontend', 'responsive']"
6,2,Enhance user profile settings,10,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['UX', 'profile', 'enhancements']"
6,2,Refactor authentication module,13,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Java', 'Backend']","['authentication', 'refactoring', 'security']"
5,3,Optimize database queries,13,1.0,14.601895,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'queries']"
3,4,Create API endpoint for user data,10,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend', 'API']"
5,3,Resolve logout session bug,13,1.0,14.339683,False,[],"['Backend', 'Python']","['critical', 'bug', 'sessions']"
2,4,Resolve logout session bug,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['bug', 'critical']"
6,4,Fix styling issues on dashboard,11,1.0,14.335423,True,['.NET'],"['Frontent', 'JavaScript']","['styling', 'UI']"
5,4,Design new landing page,2,1.0,14.339683,True,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
5,3,Refactor authentication module,7,1.0,13.903786,False,[],"['Java', 'Backend']","['authentication', 'security']"
3,1,Set up CI/CD pipeline,11,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['CI/CD', 'automation', 'deployment']"
3,1,Enhance user profile settings,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['profile', 'UX', 'enhancements']"
0,4,Design new landing page,8,1.0,13.903786,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'frontend']"
0,2,Fix styling issues on dashboard,6,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['styling', 'UI', 'frontend']"
2,4,Refactor authentication module,7,1.0,14.455538,False,[],"['Java', 'Backend']","['security', 'refactoring']"
2,2,Enhance user profile settings,9,1.0,14.335423,True,['.NET'],"['Frontent', 'JavaScript']","['UX', 'profile']"
2,3,Design new landing page,3,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
2,0,Implement login functionality,8,1.0,13.903786,False,[],"['C#', 'Backend', '.NET']","['backend', 'authentication']"
3,0,Resolve logout session bug,1,1.0,13.903786,False,[],"['Backend', 'Python']","['bug', 'critical']"
6,4,Enhance user profile settings,8,1.0,14.601895,False,[],"['Frontent', 'JavaScript']","['UX', 'enhancements']"
4,4,Create API endpoint for user data,3,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'API']"
4,0,Enhance user profile settings,10,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UX', 'profile', 'enhancements']"
2,4,Fix styling issues on dashboard,12,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['frontend', 'UI', 'styling']"
1,0,Enhance user profile settings,6,1.0,13.903786,True,[],"['Frontent', 'JavaScript']","['profile', 'UX', 'enhancements']"
4,4,Optimize database queries,7,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization']"
6,2,Resolve logout session bug,10,1.0,13.903786,False,[],"['Backend', 'Python']","['critical', 'sessions']"
2,0,Design new landing page,10,1.0,13.903786,False,[],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive']"
4,1,Add unit tests for services,4,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
3,1,Implement login functionality,9,1.0,13.903786,False,[],"['C#', 'Backend', '.NET']","['backend', 'authentication']"
3,3,Optimize database queries,12,1.0,14.601895,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database', 'optimization']"
2,4,Implement login functionality,12,1.0,14.339683,True,[],"['C#', 'Backend', '.NET']","['login', 'backend', 'authentication']"
0,4,Resolve logout session bug,3,1.0,14.601895,False,[],"['Backend', 'Python']","['sessions', 'bug']"
5,0,Fix styling issues on dashboard,6,1.0,14.455538,True,[],"['Frontent', 'JavaScript']","['UI', 'styling']"
0,2,Optimize database queries,7,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database']"
3,3,Refactor authentication module,8,1.0,14.455538,False,[],"['Java', 'Backend']","['authentication', 'refactoring', 'security']"
5,1,Add unit tests for services,12,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'testing', 'QA']"
4,0,Refactor authentication module,9,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Java', 'Backend']","['authentication', 'security']"
1,4,Set up CI/CD pipeline,13,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['automation', 'CI/CD', 'deployment']"
1,4,Create API endpoint for user data,5,1.0,14.339683,True,[],"['Backend', 'SQL Server', 'Node.js']","['API', 'user-data', 'backend']"
5,3,Add unit tests for services,12,1.0,14.339683,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'QA', 'testing']"
2,2,Enhance user profile settings,3,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['profile', 'enhancements', 'UX']"
6,0,Resolve logout session bug,5,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['bug', 'sessions', 'critical']"
0,0,Fix styling issues on dashboard,8,1.0,14.455538,True,[],"['Frontent', 'JavaScript']","['styling', 'frontend', 'UI']"
4,3,Implement login functionality,9,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Backend', '.NET']","['backend', 'login', 'authentication']"
2,1,Set up CI/CD pipeline,2,1.0,13.903786,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'automation', 'deployment']"
3,0,Resolve logout session bug,2,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['critical', 'sessions', 'bug']"
1,4,Set up CI/CD pipeline,1,1.0,13.903786,False,[],"['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
1,3,Refactor authentication module,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['refactoring', 'authentication']"
2,4,Add unit tests for services,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['unit-tests', 'QA', 'testing']"
0,0,Resolve logout session bug,5,1.0,13.903786,False,[],"['Backend', 'Python']","['bug', 'sessions', 'critical']"
1,4,Fix styling issues on dashboard,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['UI', 'frontend']"
3,1,Optimize database queries,2,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'queries', 'database']"
1,0,Optimize database queries,11,1.0,14.339683,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization', 'database']"
6,1,Set up CI/CD pipeline,6,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
0,1,Optimize database queries,1,1.0,14.339683,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'queries']"
1,4,Fix styling issues on dashboard,2,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling', 'frontend']"
1,2,Set up CI/CD pipeline,9,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['CI/CD', 'deployment']"
1,1,Fix styling issues on dashboard,11,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['frontend', 'styling']"
6,0,Optimize database queries,13,1.0,14.601895,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries', 'optimization']"
3,4,Enhance user profile settings,13,1.0,14.601895,True,[],"['Frontent', 'JavaScript']","['UX', 'profile']"
4,1,Refactor authentication module,5,1.0,14.335423,False,['.NET'],"['Java', 'Backend']","['authentication', 'security', 'refactoring']"
3,0,Resolve logout session bug,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['bug', 'sessions', 'critical']"
0,3,Add unit tests for services,4,1.0,14.455538,True,[],"['C#', 'Testing', 'Python']","['unit-tests', 'QA', 'testing']"
1,4,Fix styling issues on dashboard,4,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['frontend', 'styling', 'UI']"
4,2,Implement login functionality,7,1.0,14.601895,False,[],"['C#', 'Backend', '.NET']","['login', 'backend', 'authentication']"
4,2,Optimize database queries,9,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database']"
5,3,Create API endpoint for user data,2,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'SQL Server', 'Node.js']","['API', 'user-data']"
1,3,Design new landing page,3,1.0,14.455538,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'frontend']"
2,2,Refactor authentication module,10,1.0,14.339683,True,[],"['Java', 'Backend']","['refactoring', 'authentication']"
3,2,Resolve logout session bug,5,1.0,14.335423,False,['.NET'],"['Backend', 'Python']","['critical', 'sessions']"
5,0,Design new landing page,8,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'frontend', 'design']"
2,3,Create API endpoint for user data,7,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'API']"
0,3,Resolve logout session bug,1,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'Python']","['critical', 'sessions', 'bug']"
4,1,Resolve logout session bug,11,1.0,14.455538,False,[],"['Backend', 'Python']","['sessions', 'critical']"
5,4,Add unit tests for services,5,1.0,14.601895,False,[],"['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
3,4,Enhance user profile settings,7,1.0,13.903786,False,[],"['Frontent', 'JavaScript']","['UX', 'enhancements']"
2,2,Enhance user profile settings,7,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['enhancements', 'profile']"
6,1,Resolve logout session bug,1,1.0,13.903786,False,[],"['Backend', 'Python']","['critical', 'bug', 'sessions']"
4,4,Fix styling issues on dashboard,11,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['frontend', 'UI', 'styling']"
5,2,Refactor authentication module,6,1.0,14.335423,False,['.NET'],"['Java', 'Backend']","['refactoring', 'authentication', 'security']"
1,0,Enhance user profile settings,13,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['profile', 'UX']"
6,1,Refactor authentication module,7,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Java', 'Backend']","['refactoring', 'security', 'authentication']"
3,2,Implement login functionality,8,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['backend', 'authentication', 'login']"
2,2,Create API endpoint for user data,11,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'API']"
1,1,Set up CI/CD pipeline,11,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Cloud engineering', 'Devops']","['CI/CD', 'deployment']"
4,4,Create API endpoint for user data,12,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'SQL Server', 'Node.js']","['API', 'user-data', 'backend']"
5,2,Create API endpoint for user data,9,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'user-data']"
2,1,Add unit tests for services,1,1.0,14.339683,False,[],"['C#', 'Testing', 'Python']","['QA', 'unit-tests', 'testing']"
0,3,Fix styling issues on dashboard,7,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling']"
2,4,Design new landing page,3,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
1,3,Enhance user profile settings,5,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['enhancements', 'profile']"
5,3,Implement login functionality,9,1.0,14.601895,True,[],"['C#', 'Backend', '.NET']","['authentication', 'backend']"
4,2,Refactor authentication module,5,1.0,14.339683,True,[],"['Java', 'Backend']","['security', 'authentication']"
1,3,Design new landing page,8,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['design', 'frontend', 'responsive']"
6,2,Resolve logout session bug,4,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['critical', 'bug']"
2,3,Create API endpoint for user data,10,1.0,14.339683,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend', 'API']"
4,1,Fix styling issues on dashboard,4,1.0,14.335423,True,['.NET'],"['Frontent', 'JavaScript']","['UI', 'frontend']"
3,1,Add unit tests for services,12,1.0,13.903786,False,[],"['C#', 'Testing', 'Python']","['QA', 'unit-tests']"
2,4,Add unit tests for services,2,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['testing', 'unit-tests', 'QA']"
2,4,Enhance user profile settings,10,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
3,4,Optimize database queries,5,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
6,1,Resolve logout session bug,12,1.0,14.335423,False,['.NET'],"['Backend', 'Python']","['bug', 'sessions', 'critical']"
4,3,Optimize database queries,7,1.0,13.903786,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization']"
1,4,Set up CI/CD pipeline,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
5,2,Fix styling issues on dashboard,6,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['frontend', 'UI']"
6,3,Enhance user profile settings,12,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
6,2,Optimize database queries,9,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization']"
2,1,Implement login functionality,3,1.0,14.335423,False,['.NET'],"['C#', 'Backend', '.NET']","['authentication', 'login']"
5,4,Set up CI/CD pipeline,12,1.0,14.335423,True,['.NET'],"['Cloud engineering', 'Devops']","['automation', 'CI/CD']"
5,4,Set up CI/CD pipeline,4,1.0,13.903786,True,[],"['Cloud engineering', 'Devops']","['automation', 'CI/CD']"
1,3,Design new landing page,10,1.0,14.339683,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
4,0,Optimize database queries,5,1.0,14.339683,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
5,1,Create API endpoint for user data,3,1.0,14.601895,True,[],"['Backend', 'SQL Server', 'Node.js']","['API', 'user-data']"
2,1,Add unit tests for services,13,1.0,14.455538,True,[],"['C#', 'Testing', 'Python']","['QA', 'unit-tests']"
1,3,Fix styling issues on dashboard,7,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['frontend', 'UI']"
5,3,Refactor authentication module,4,1.0,14.601895,False,[],"['Java', 'Backend']","['authentication', 'security', 'refactoring']"
2,1,Fix styling issues on dashboard,5,1.0,14.335423,True,['.NET'],"['Frontent', 'JavaScript']","['frontend', 'UI', 'styling']"
0,0,Optimize database queries,1,1.0,14.335423,True,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization', 'queries']"
3,0,Add unit tests for services,6,1.0,14.455538,True,[],"['C#', 'Testing', 'Python']","['QA', 'unit-tests', 'testing']"
3,4,Refactor authentication module,2,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Java', 'Backend']","['refactoring', 'security', 'authentication']"
2,1,Add unit tests for services,9,1.0,13.903786,False,[],"['C#', 'Testing', 'Python']","['testing', 'QA', 'unit-tests']"
4,4,Fix styling issues on dashboard,12,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['UI', 'styling']"
4,2,Implement login functionality,6,1.0,14.455538,False,[],"['C#', 'Backend', '.NET']","['backend', 'authentication']"
0,1,Enhance user profile settings,6,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['UX', 'profile', 'enhancements']"
6,1,Enhance user profile settings,12,1.0,14.455538,True,[],"['Frontent', 'JavaScript']","['enhancements', 'profile', 'UX']"
4,4,Implement login functionality,3,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Backend', '.NET']","['backend', 'authentication', 'login']"
6,0,Add unit tests for services,9,1.0,14.601895,False,[],"['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
4,3,Implement login functionality,10,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['login', 'authentication', 'backend']"
1,3,Implement login functionality,13,1.0,13.903786,False,[],"['C#', 'Backend', '.NET']","['authentication', 'login']"
3,1,Add unit tests for services,1,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Testing', 'Python']","['unit-tests', 'testing']"
2,0,Refactor authentication module,11,1.0,14.339683,False,[],"['Java', 'Backend']","['security', 'refactoring', 'authentication']"
0,2,Create API endpoint for user data,12,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'SQL Server', 'Node.js']","['user-data', 'API', 'backend']"
1,3,Enhance user profile settings,2,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['profile', 'enhancements']"
1,0,Add unit tests for services,11,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Testing', 'Python']","['QA', 'testing']"
